end_time,exact_times,headway_secs,start_time,trip_id
22:00:00,0,4500,19:00:00,0520164000_1
22:00:00,0,4500,19:00:00,0520164000_0
19:00:00,0,3300,5:45:00,0520164000_1
19:00:00,0,3300,5:45:00,0520164000_0
22:00:00,0,6660,19:00:00,0510164000_1
22:00:00,0,6660,19:00:00,0510164000_0
19:00:00,0,2820,5:45:00,0510164000_1
19:00:00,0,2820,5:45:00,0510164000_0
21:00:00,0,4320,19:00:00,055163B000_1
21:00:00,0,4320,19:00:00,055163B000_0
19:00:00,0,3000,6:00:00,055163B000_1
19:00:00,0,3000,6:00:00,055163B000_0
21:00:00,0,4020,19:00:00,051163B000_1
21:00:00,0,4020,19:00:00,051163B000_0
19:00:00,0,2700,6:00:00,051163B000_1
19:00:00,0,2700,6:00:00,051163B000_0
21:00:00,0,5640,19:00:00,055163A000_1
21:00:00,0,5640,19:00:00,055163A000_0
19:00:00,0,3000,6:00:00,055163A000_1
19:00:00,0,3000,6:00:00,055163A000_0
21:00:00,0,5340,19:00:00,051163A000_1
21:00:00,0,5340,19:00:00,051163A000_0
19:00:00,0,2700,6:00:00,051163A000_1
19:00:00,0,2700,6:00:00,051163A000_0
21:00:00,0,5400,19:00:00,0550163000_1
21:00:00,0,5400,19:00:00,0550163000_0
19:00:00,0,2820,6:00:00,0550163000_1
19:00:00,0,2820,6:00:00,0550163000_0
21:00:00,0,5100,19:00:00,0510163000_1
21:00:00,0,5100,19:00:00,0510163000_0
19:00:00,0,2520,6:00:00,0510163000_1
19:00:00,0,2520,6:00:00,0510163000_0
24:45:00,0,2160,19:00:00,055162D000_1
24:45:00,0,2160,19:00:00,055162D000_0
19:00:00,0,1980,4:55:00,055162D000_1
19:00:00,0,1980,4:55:00,055162D000_0
24:45:00,0,1860,19:00:00,051162D000_1
24:45:00,0,1860,19:00:00,051162D000_0
19:00:00,0,1680,4:55:00,051162D000_1
19:00:00,0,1680,4:55:00,051162D000_0
21:00:00,0,6960,19:00:00,055162B000_1
21:00:00,0,6960,19:00:00,055162B000_0
19:00:00,0,3660,6:00:00,055162B000_1
19:00:00,0,3660,6:00:00,055162B000_0
21:00:00,0,6660,19:00:00,051162B000_1
21:00:00,0,6660,19:00:00,051162B000_0
19:00:00,0,3360,6:00:00,051162B000_1
19:00:00,0,3360,6:00:00,051162B000_0
21:45:00,0,3600,18:30:00,0550162000_1
21:45:00,0,3600,18:30:00,0550162000_0
18:30:00,0,2280,5:55:00,0550162000_1
18:30:00,0,2280,5:55:00,0550162000_0
22:15:00,0,3300,19:00:00,0510162000_1
22:15:00,0,3300,19:00:00,0510162000_0
19:00:00,0,1980,5:25:00,0510162000_1
19:00:00,0,1980,5:25:00,0510162000_0
20:00:00,0,2340,18:00:00,055161F000_1
20:00:00,0,2340,18:00:00,055161F000_0
18:00:00,0,1620,5:50:00,055161F000_1
18:00:00,0,1620,5:50:00,055161F000_0
22:10:00,0,2040,19:00:00,051161F000_1
22:10:00,0,2040,19:00:00,051161F000_0
19:00:00,0,1320,5:50:00,051161F000_1
19:00:00,0,1320,5:50:00,051161F000_0
21:50:00,0,2520,18:30:00,055161E000_1
21:50:00,0,2520,18:30:00,055161E000_0
18:30:00,0,2220,7:10:00,055161E000_1
18:30:00,0,2220,7:10:00,055161E000_0
21:50:00,0,2220,18:30:00,051161E000_1
21:50:00,0,2220,18:30:00,051161E000_0
18:30:00,0,1920,5:40:00,051161E000_1
18:30:00,0,1920,5:40:00,051161E000_0
21:10:00,0,3000,18:30:00,055161D000_1
21:10:00,0,3000,18:30:00,055161D000_0
18:30:00,0,1620,5:10:00,055161D000_1
18:30:00,0,1620,5:10:00,055161D000_0
21:40:00,0,2700,18:30:00,051161D000_1
21:40:00,0,2700,18:30:00,051161D000_0
18:30:00,0,1320,5:10:00,051161D000_1
18:30:00,0,1320,5:10:00,051161D000_0
21:00:00,0,3900,18:00:00,0550161000_1
21:00:00,0,3900,18:00:00,0550161000_0
18:00:00,0,2460,5:10:00,0550161000_1
18:00:00,0,2460,5:10:00,0550161000_0
21:00:00,0,3600,18:00:00,0510161000_1
21:00:00,0,3600,18:00:00,0510161000_0
18:00:00,0,2160,5:10:00,0510161000_1
18:00:00,0,2160,5:10:00,0510161000_0
22:30:00,0,2640,19:00:00,0550159000_1
22:30:00,0,2640,19:00:00,0550159000_0
19:00:00,0,1800,5:00:00,0550159000_1
19:00:00,0,1800,5:00:00,0550159000_0
22:30:00,0,2340,19:00:00,0510159000_1
22:30:00,0,2340,19:00:00,0510159000_0
19:00:00,0,1500,5:00:00,0510159000_1
19:00:00,0,1500,5:00:00,0510159000_0
22:00:00,0,3060,19:00:00,0550149000_1
22:00:00,0,3060,19:00:00,0550149000_0
19:00:00,0,3420,5:00:00,0550149000_1
19:00:00,0,3420,5:00:00,0550149000_0
23:15:00,0,2760,19:00:00,0510149000_1
23:15:00,0,2760,19:00:00,0510149000_0
19:00:00,0,3120,4:20:00,0510149000_1
19:00:00,0,3120,4:20:00,0510149000_0
22:00:00,0,7140,19:00:00,0550148000_1
22:00:00,0,7140,19:00:00,0550148000_0
19:00:00,0,3000,5:00:00,0550148000_1
19:00:00,0,3000,5:00:00,0550148000_0
24:30:00,0,6840,19:00:00,0510148000_1
24:30:00,0,6840,19:00:00,0510148000_0
19:00:00,0,2700,4:00:00,0510148000_1
19:00:00,0,2700,4:00:00,0510148000_0
22:30:00,0,5760,18:30:00,0550147000_1
22:30:00,0,5760,18:30:00,0550147000_0
18:30:00,0,2820,5:30:00,0550147000_1
18:30:00,0,2820,5:30:00,0550147000_0
23:05:00,0,5460,19:00:00,0510147000_1
23:05:00,0,5460,19:00:00,0510147000_0
19:00:00,0,2520,4:35:00,0510147000_1
19:00:00,0,2520,4:35:00,0510147000_0
22:30:00,0,4020,18:30:00,0550146000_1
22:30:00,0,4020,18:30:00,0550146000_0
18:30:00,0,2220,5:22:00,0550146000_1
18:30:00,0,2220,5:22:00,0550146000_0
23:00:00,0,3720,19:00:00,0510146000_1
23:00:00,0,3720,19:00:00,0510146000_0
19:00:00,0,1920,4:50:00,0510146000_1
19:00:00,0,1920,4:50:00,0510146000_0
23:00:00,0,3300,19:00:00,055145A000_1
23:00:00,0,3300,19:00:00,055145A000_0
19:00:00,0,2400,5:00:00,055145A000_1
19:00:00,0,2400,5:00:00,055145A000_0
24:20:00,0,3000,19:00:00,051145A000_1
24:20:00,0,3000,19:00:00,051145A000_0
19:00:00,0,2100,4:50:00,051145A000_1
19:00:00,0,2100,4:50:00,051145A000_0
22:00:00,0,2940,19:00:00,0550145000_1
22:00:00,0,2940,19:00:00,0550145000_0
19:00:00,0,1860,5:00:00,0550145000_1
19:00:00,0,1860,5:00:00,0550145000_0
24:00:00,0,2640,19:00:00,0510145000_1
24:00:00,0,2640,19:00:00,0510145000_0
19:00:00,0,1560,5:00:00,0510145000_1
19:00:00,0,1560,5:00:00,0510145000_0
22:00:00,0,1740,19:00:00,055144C000_1
22:00:00,0,1740,19:00:00,055144C000_0
19:00:00,0,1560,5:00:00,055144C000_1
19:00:00,0,1560,5:00:00,055144C000_0
22:50:00,0,1440,19:00:00,051144C000_1
22:50:00,0,1440,19:00:00,051144C000_0
19:00:00,0,1260,3:40:00,051144C000_1
19:00:00,0,1260,3:40:00,051144C000_0
22:00:00,0,3600,18:30:00,0550144000_1
22:00:00,0,3600,18:30:00,0550144000_0
18:30:00,0,2820,4:40:00,0550144000_1
18:30:00,0,2820,4:40:00,0550144000_0
24:05:00,0,3780,19:00:00,0510144000_1
24:05:00,0,3780,19:00:00,0510144000_0
19:00:00,0,2820,4:30:00,0510144000_1
19:00:00,0,2820,4:30:00,0510144000_0
23:00:00,0,2400,19:00:00,0550143000_1
23:00:00,0,2400,19:00:00,0550143000_0
19:00:00,0,2340,5:00:00,0550143000_1
19:00:00,0,2340,5:00:00,0550143000_0
24:30:00,0,2100,19:00:00,0510143000_1
24:30:00,0,2100,19:00:00,0510143000_0
19:00:00,0,2040,4:20:00,0510143000_1
19:00:00,0,2040,4:20:00,0510143000_0
23:00:00,0,1080,19:00:00,0550142000_1
23:00:00,0,1080,19:00:00,0550142000_0
19:00:00,0,900,5:00:00,0550142000_1
19:00:00,0,900,5:00:00,0550142000_0
23:15:00,0,780,19:00:00,0510142000_1
23:15:00,0,780,19:00:00,0510142000_0
19:00:00,0,600,4:15:00,0510142000_1
19:00:00,0,600,4:15:00,0510142000_0
22:40:00,0,5400,7:00:00,0550141000_1
22:40:00,0,5400,7:00:00,0550141000_0
22:40:00,0,5100,7:00:00,0510141000_1
22:40:00,0,5100,7:00:00,0510141000_0
24:00:00,0,4860,19:00:00,055134D000_1
24:00:00,0,4860,19:00:00,055134D000_0
19:00:00,0,4620,5:00:00,055134D000_1
19:00:00,0,4620,5:00:00,055134D000_0
24:50:00,0,4560,19:00:00,051134D000_1
24:50:00,0,4560,19:00:00,051134D000_0
19:00:00,0,4320,4:20:00,051134D000_1
19:00:00,0,4320,4:20:00,051134D000_0
24:00:00,0,6600,19:00:00,055134C000_1
24:00:00,0,6600,19:00:00,055134C000_0
19:00:00,0,3180,5:00:00,055134C000_1
19:00:00,0,3180,5:00:00,055134C000_0
20:30:00,0,6300,18:30:00,051134C000_1
20:30:00,0,6300,18:30:00,051134C000_0
18:30:00,0,2880,4:55:00,051134C000_1
18:30:00,0,2880,4:55:00,051134C000_0
24:00:00,0,4440,19:00:00,055134B000_1
24:00:00,0,4440,19:00:00,055134B000_0
19:00:00,0,2880,5:20:00,055134B000_1
19:00:00,0,2880,5:20:00,055134B000_0
21:40:00,0,4140,19:00:00,051134B000_1
21:40:00,0,4140,19:00:00,051134B000_0
19:00:00,0,2580,5:20:00,051134B000_1
19:00:00,0,2580,5:20:00,051134B000_0
25:00:00,0,4500,19:00:00,0550134000_1
25:00:00,0,4500,19:00:00,0550134000_0
19:00:00,0,2220,4:30:00,0550134000_1
19:00:00,0,2220,4:30:00,0550134000_0
20:30:00,0,4200,18:00:00,0510134000_1
20:30:00,0,4200,18:00:00,0510134000_0
18:00:00,0,1920,4:30:00,0510134000_1
18:00:00,0,1920,4:30:00,0510134000_0
23:40:00,0,900,19:00:00,0530131000_1
23:40:00,0,900,19:00:00,0530131000_0
19:00:00,0,840,4:40:00,0530131000_1
19:00:00,0,840,4:40:00,0530131000_0
23:40:00,0,600,19:00:00,0520131000_1
23:40:00,0,600,19:00:00,0520131000_0
19:00:00,0,540,4:40:00,0520131000_1
19:00:00,0,540,4:40:00,0520131000_0
24:35:00,0,300,19:00:00,0510131000_1
24:35:00,0,300,19:00:00,0510131000_0
19:00:00,0,240,4:15:00,0510131000_1
19:00:00,0,240,4:15:00,0510131000_0
25:00:00,0,960,19:00:00,053013A000_1
25:00:00,0,960,19:00:00,053013A000_0
19:00:00,0,900,4:40:00,053013A000_1
19:00:00,0,900,4:40:00,053013A000_0
25:00:00,0,660,19:00:00,052013A000_1
25:00:00,0,660,19:00:00,052013A000_0
19:00:00,0,600,4:40:00,052013A000_1
19:00:00,0,600,4:40:00,052013A000_0
24:40:00,0,360,19:00:00,051013A000_1
24:40:00,0,360,19:00:00,051013A000_0
19:00:00,0,300,4:20:00,051013A000_1
19:00:00,0,300,4:20:00,051013A000_0
24:00:00,0,3480,19:00:00,0550125000_1
24:00:00,0,3480,19:00:00,0550125000_0
24:30:00,0,3180,19:00:00,0510125000_1
24:30:00,0,3180,19:00:00,0510125000_0
19:00:00,0,2340,4:55:00,0550125000_1
19:00:00,0,2340,4:55:00,0550125000_0
19:00:00,0,2040,4:55:00,0510125000_1
19:00:00,0,2040,4:55:00,0510125000_0
20:45:00,0,2040,18:00:00,053124A000_1
20:45:00,0,2040,18:00:00,053124A000_0
18:00:00,0,1980,6:00:00,053124A000_1
18:00:00,0,1980,6:00:00,053124A000_0
20:45:00,0,1740,18:00:00,052124A000_1
20:45:00,0,1740,18:00:00,052124A000_0
18:00:00,0,1680,6:00:00,052124A000_1
18:00:00,0,1680,6:00:00,052124A000_0
24:50:00,0,1440,19:00:00,051124A000_1
24:50:00,0,1440,19:00:00,051124A000_0
19:00:00,0,1380,4:50:00,051124A000_1
19:00:00,0,1380,4:50:00,051124A000_0
21:00:00,0,1560,18:30:00,0530124000_1
21:00:00,0,1560,18:30:00,0530124000_0
18:30:00,0,1380,5:45:00,0530124000_1
18:30:00,0,1380,5:45:00,0530124000_0
21:00:00,0,1260,18:30:00,0520124000_1
21:00:00,0,1260,18:30:00,0520124000_0
18:30:00,0,1080,5:45:00,0520124000_1
18:30:00,0,1080,5:45:00,0520124000_0
24:45:00,0,960,19:00:00,0510124000_1
24:45:00,0,960,19:00:00,0510124000_0
19:00:00,0,780,4:35:00,0510124000_1
19:00:00,0,780,4:35:00,0510124000_0
24:00:00,0,7200,19:00:00,055123A000_1
24:00:00,0,7200,19:00:00,055123A000_0
19:00:00,0,2580,5:55:00,055123A000_1
19:00:00,0,2580,5:55:00,055123A000_0
24:40:00,0,6840,19:00:00,051123A000_1
24:40:00,0,6840,19:00:00,051123A000_0
19:00:00,0,2280,5:55:00,051123A000_1
19:00:00,0,2280,5:55:00,051123A000_0
21:45:00,0,1260,18:30:00,0530120000_1
21:45:00,0,1260,18:30:00,0530120000_0
18:30:00,0,1140,5:15:00,0530120000_1
18:30:00,0,1140,5:15:00,0530120000_0
21:45:00,0,960,18:30:00,0520120000_1
21:45:00,0,960,18:30:00,0520120000_0
18:30:00,0,840,5:15:00,0520120000_1
18:30:00,0,840,5:15:00,0520120000_0
24:15:00,0,660,19:00:00,0510120000_1
24:15:00,0,660,19:00:00,0510120000_0
19:00:00,0,540,4:35:00,0510120000_1
19:00:00,0,540,4:35:00,0510120000_0
21:30:00,0,5640,19:00:00,0550012000_1
21:30:00,0,5640,19:00:00,0550012000_0
21:30:00,0,5340,19:00:00,0510012000_1
21:30:00,0,5340,19:00:00,0510012000_0
19:00:00,0,3420,5:40:00,0550012000_1
19:00:00,0,3420,5:40:00,0550012000_0
19:00:00,0,3120,5:10:00,0510012000_1
19:00:00,0,3120,5:10:00,0510012000_0
20:45:00,0,1740,5:45:00,053119B000_1
20:45:00,0,1740,5:45:00,053119B000_0
20:45:00,0,1440,5:45:00,052119B000_1
20:45:00,0,1440,5:45:00,052119B000_0
23:40:00,0,1140,4:45:00,051119B000_1
23:40:00,0,1140,4:45:00,051119B000_0
20:00:00,0,3240,18:30:00,0550119000_1
20:00:00,0,3240,18:30:00,0550119000_0
18:30:00,0,1680,5:30:00,0550119000_1
18:30:00,0,1680,5:30:00,0550119000_0
21:10:00,0,2940,18:30:00,0510119000_1
21:10:00,0,2940,18:30:00,0510119000_0
18:30:00,0,1380,5:30:00,0510119000_1
18:30:00,0,1380,5:30:00,0510119000_0
20:45:00,0,4020,18:30:00,0550118000_1
20:45:00,0,4020,18:30:00,0550118000_0
18:30:00,0,2580,5:45:00,0550118000_1
18:30:00,0,2580,5:45:00,0550118000_0
23:40:00,0,3720,19:00:00,0510118000_1
23:40:00,0,3720,19:00:00,0510118000_0
19:00:00,0,2280,4:45:00,0510118000_1
19:00:00,0,2280,4:45:00,0510118000_0
21:00:00,0,3180,19:00:00,0530116000_1
21:00:00,0,3180,19:00:00,0530116000_0
19:00:00,0,2460,5:30:00,0530116000_1
19:00:00,0,2460,5:30:00,0530116000_0
21:00:00,0,2880,18:00:00,0520116000_1
21:00:00,0,2880,18:00:00,0520116000_0
18:00:00,0,2160,5:30:00,0520116000_1
18:00:00,0,2160,5:30:00,0520116000_0
23:55:00,0,2580,19:00:00,0510116000_1
23:55:00,0,2580,19:00:00,0510116000_0
19:00:00,0,1860,4:35:00,0510116000_1
19:00:00,0,1860,4:35:00,0510116000_0
22:10:00,0,2520,19:00:00,053115A000_1
22:10:00,0,2520,19:00:00,053115A000_0
19:00:00,0,2340,5:40:00,053115A000_1
19:00:00,0,2340,5:40:00,053115A000_0
22:10:00,0,2220,19:00:00,052115A000_1
22:10:00,0,2220,19:00:00,052115A000_0
19:00:00,0,2040,5:40:00,052115A000_1
19:00:00,0,2040,5:40:00,052115A000_0
22:10:00,0,1920,19:00:00,051115A000_1
22:10:00,0,1920,19:00:00,051115A000_0
19:00:00,0,1740,5:40:00,051115A000_1
19:00:00,0,1740,5:40:00,051115A000_0
22:00:00,0,1260,19:00:00,055113B000_1
22:00:00,0,1260,19:00:00,055113B000_0
19:00:00,0,1080,5:00:00,055113B000_1
19:00:00,0,1080,5:00:00,055113B000_0
22:30:00,0,960,19:00:00,051113B000_1
22:30:00,0,960,19:00:00,051113B000_0
19:00:00,0,780,4:45:00,051113B000_1
19:00:00,0,780,4:45:00,051113B000_0
20:00:00,0,2880,18:30:00,0550112000_1
20:00:00,0,2880,18:30:00,0550112000_0
21:40:00,0,2580,18:30:00,0510112000_1
21:40:00,0,2580,18:30:00,0510112000_0
18:30:00,0,2280,5:30:00,0550112000_1
18:30:00,0,2280,5:30:00,0550112000_0
18:30:00,0,1980,5:30:00,0510112000_1
18:30:00,0,1980,5:30:00,0510112000_0
21:45:00,0,4500,19:00:00,055110C000_1
21:45:00,0,4500,19:00:00,055110C000_0
19:00:00,0,2280,5:30:00,055110C000_1
19:00:00,0,2280,5:30:00,055110C000_0
22:30:00,0,4200,19:00:00,051110C000_1
22:30:00,0,4200,19:00:00,051110C000_0
19:00:00,0,1980,5:00:00,051110C000_1
19:00:00,0,1980,5:00:00,051110C000_0
21:45:00,0,4500,19:00:00,055110B000_1
21:45:00,0,4500,19:00:00,055110B000_0
19:00:00,0,4200,5:30:00,055110B000_1
19:00:00,0,4200,5:30:00,055110B000_0
22:30:00,0,3900,19:00:00,051110B000_1
22:30:00,0,3900,19:00:00,051110B000_0
19:00:00,0,3900,5:00:00,051110B000_1
19:00:00,0,3900,5:00:00,051110B000_0
21:45:00,0,3240,19:00:00,0550110000_1
21:45:00,0,3240,19:00:00,0550110000_0
19:00:00,0,2100,5:30:00,0550110000_1
19:00:00,0,2100,5:30:00,0550110000_0
22:30:00,0,2940,19:00:00,0510110000_1
22:30:00,0,2940,19:00:00,0510110000_0
19:00:00,0,1800,5:00:00,0510110000_1
19:00:00,0,1800,5:00:00,0510110000_0
22:50:00,0,4920,19:00:00,05511AN000_1
22:50:00,0,4920,19:00:00,05511AN000_0
19:00:00,0,3060,6:10:00,05511AX000_1
19:00:00,0,3060,6:10:00,05511AX000_0
22:50:00,0,4620,19:00:00,05111AN000_1
22:50:00,0,4620,19:00:00,05111AN000_0
19:00:00,0,2760,5:40:00,05111AX000_1
19:00:00,0,2760,5:40:00,05111AX000_0
21:20:00,0,3360,18:30:00,0550108000_1
21:20:00,0,3360,18:30:00,0550108000_0
21:40:00,0,1860,19:00:00,0510108000_1
21:40:00,0,1860,19:00:00,0510108000_0
18:30:00,0,3060,6:20:00,0550108000_1
18:30:00,0,3060,6:20:00,0550108000_0
19:00:00,0,1560,5:20:00,0510108000_1
19:00:00,0,1560,5:20:00,0510108000_0
22:00:00,0,2580,19:00:00,0550104000_1
22:00:00,0,2580,19:00:00,0550104000_0
19:00:00,0,2280,6:10:00,0550104000_1
19:00:00,0,2280,6:10:00,0550104000_0
22:30:00,0,1620,19:00:00,0510104000_1
22:30:00,0,1620,19:00:00,0510104000_0
19:00:00,0,1320,5:10:00,0510104000_1
19:00:00,0,1320,5:10:00,0510104000_0
21:30:00,0,2040,19:00:00,0550103000_1
21:30:00,0,2040,19:00:00,0550103000_0
19:00:00,0,1740,5:50:00,0550103000_1
19:00:00,0,1740,5:50:00,0550103000_0
24:00:00,0,1860,19:00:00,0510103000_1
24:00:00,0,1860,19:00:00,0510103000_0
19:00:00,0,1560,4:00:00,0510103000_1
19:00:00,0,1560,4:00:00,0510103000_0
21:30:00,0,1500,18:30:00,0550102000_1
21:30:00,0,1500,18:30:00,0550102000_0
18:30:00,0,1200,6:20:00,0550102000_1
18:30:00,0,1200,6:20:00,0550102000_0
22:10:00,0,1140,19:00:00,0510102000_1
22:10:00,0,1140,19:00:00,0510102000_0
19:00:00,0,840,4:50:00,0510102000_1
19:00:00,0,840,4:50:00,0510102000_0
18:30:00,0,1800,5:30:00,055101D000_1
18:30:00,0,1800,5:30:00,055101D000_0
18:30:00,0,1920,5:00:00,051101D000_1
18:30:00,0,1920,5:00:00,051101D000_0
21:25:00,0,3900,18:30:00,055101B000_1
21:25:00,0,3900,18:30:00,055101B000_0
18:30:00,0,3600,5:50:00,055101B000_1
18:30:00,0,3600,5:50:00,055101B000_0
21:30:00,0,2100,18:30:00,051101B000_1
21:30:00,0,2100,18:30:00,051101B000_0
18:30:00,0,1800,5:16:00,051101B000_1
18:30:00,0,1800,5:16:00,051101B000_0
21:30:00,0,2520,19:00:00,055101A000_1
21:30:00,0,2520,19:00:00,055101A000_0
19:00:00,0,2220,6:50:00,055101A000_1
19:00:00,0,2220,6:50:00,055101A000_0
21:55:00,0,2340,19:00:00,051101A000_1
21:55:00,0,2340,19:00:00,051101A000_0
19:00:00,0,2040,4:40:00,051101A000_1
19:00:00,0,2040,4:40:00,051101A000_0
21:00:00,0,4320,18:30:00,0550101000_1
21:00:00,0,4320,18:30:00,0550101000_0
18:30:00,0,4020,5:50:00,0550101000_1
18:30:00,0,4020,5:50:00,0550101000_0
21:15:00,0,2160,18:30:00,0510101000_1
21:15:00,0,2160,18:30:00,0510101000_0
18:30:00,0,1860,5:50:00,0510101000_1
18:30:00,0,1860,5:50:00,0510101000_0
24:00:00,0,180,7:00:00,0230L12000_1
24:00:00,0,180,7:00:00,0230L12000_0
24:00:00,0,150,6:00:00,0220L12000_1
24:00:00,0,150,6:00:00,0220L12000_0
24:00:00,0,120,5:00:00,0210L12000_1
24:00:00,0,120,5:00:00,0210L12000_0
24:00:00,0,240,7:00:00,02300L1000_1
24:00:00,0,240,7:00:00,02300L1000_0
24:00:00,0,240,6:00:00,02200L1000_1
24:00:00,0,240,6:00:00,02200L1000_0
24:00:00,0,240,5:00:00,02100L1000_1
24:00:00,0,240,5:00:00,02100L1000_0
19:00:00,0,360,4:50:00,051165AX000_1
19:00:00,0,360,4:50:00,051165AX000_0
19:00:00,0,660,5:10:00,055165AX000_1
19:00:00,0,660,5:10:00,055165AX000_0
24:00:00,0,480,6:00:00,05B34BE000_1
24:00:00,0,480,6:00:00,05B34BE000_0
24:00:00,0,480,5:00:00,05A34BE000_1
24:00:00,0,480,5:00:00,05A34BE000_0
23:00:00,0,600,6:00:00,05334BE000_1
23:00:00,0,600,6:00:00,05334BE000_0
23:18:00,0,300,4:30:00,03100L6002_0
23:02:00,0,300,4:47:00,03100L6002_1
